Argument ID	Conclusion	Stance	Premise
A5193	The girl then told him what the man had advised her to say.		
A5194	The guard then recounted all that the girl had said		
A5197	She told the maiden that seeing that her son the prince was so greatly in love with her she begged of her, if such was pleasing to her, to consent to marry the prince, as otherwise he would most certainly die		
A5198	if such was pleasing to her, to consent to marry the prince		
A5199	When the queen saw all this she was very much astonished, and made many apologies for having summoned the girl to the palace.		
A5200	The maiden was willing and acceded to the request of the queen		
A5202	had a very good daughter		
A5203	entrusted her stepdaughter with the hardest duties such as cleaning the kitchen, tidying the dishes,		
A5204	Cinderella Cat, who stayed behind, began to cry		
A5205	she made a pumpkin turn into a coach with horses, a mouse and lizards into a coachman and lackeys, and old dresses into beautiful rich dresses;		
A5207	it turned out that the shoe fitted Cinderella		
A5209	she lost a shoe, which the prince kept.		
A5211	who had a very good daughter (Cinderella Cat)		
A5213	The stepmother entrusted her stepdaughter with the hardest duties such as cleaning the kitchen, tidying the dishes, etc.		
A5214	Cinderella Cat, who stayed behind, began to cry.		
A5215	the shoe fitted Cinderella		
A5216	he shoe fitted Cinderella		
A5221	they saw her waving and he came to fetch her		
A5223	will you stay here tonight, because there is a ball here		
A5224	"""I don't care about that; I'm going, but that's where my old lady is"		
A5229	It was Horse's skin		
A5231	and Horse's skin threw to her the ring that the king had given her without her seeing it		
A5234	The nurse was taking the broth to the king, and Horse's skin threw to her the ring that the king had given her without her seeing it.		
A5235	"""It was Horse's skin."""		
A5237	"""And what about your daughters?"		
A5242	The boy waited and waited		
A5243	she would also not give her father any orange		
A5244	he would not give her oranges because she had killed her,		
A5245	she would also not give her father any orange because he had eaten her		
A5247	she gave him all of them because he had saved her.		
A5249	the hand of a child		
A5253	he discovered the hand of a child		
A5254	he let out her grief and began to weep		
A5256	, the boy said he was taking them to his neighbour's dog, who had asked him for them		
A5257	the boy said he was taking them to his neighbour's dog, who had asked him for them.		
A5258	she replied that she would not give her oranges because she had killed her,		
A5259	her brother asked for an orange, and she gave him all of them because he had saved her		
A5260	he would not give her oranges		
A5261	May St. Anthony be your godfather.		
A5263	I'll give you some biscuits.		
A5264	The little ones came in		
A5266	Saint Anthony came, and warned them		
A5268	As soon as the old woman began to burn, two wolf-dogs came out of her eyes, and remained at the obedience of the children, hunting all the game for them.		
A5269	The old woman starts to jump on the shovel,		
A5270	the little ones pushed her inside the oven,		
A5271	It was a poor boy, with two little dogs that he was carrying.		
A5277	and set the princess free.		
A5278	seeing that they were fat,		
A5279	May St. Anthony be your godfather		
A5280	The little ones came in;		
A5282	The godson of Saint Anthony		
A5283	put the tail of a mouse he had caught through the hole, and the old woman let them stay longer		
A5285	Saint Anthony came,		
A5286	Jump you, aunt, first, so that we may know how it is		
A5287	the little ones pushed her inside the oven		
A5288	the little ones pushed her inside the oven, saying:   By the grace of Saint Anthony Carry this devil to hell.		
A5289	remained at the obedience of the children, hunting all the game for them.		
A5290	free		
A5291	Now the king gave his daughter in marriage to whomsoever would save her.		
A5292			
A5293	godson of Saint Anthony		
A5294	, hunting all the game for them.		
A5296	with two little dogs that he was carrying.		
A5298	That's him, my father. That's the one		
A5299	the godson of Saint Anthony		
A5303	he marriage was made with the princess, and it was the godson of Saint Anthony who made all his family happy		
A5304	The children ate chestnuts		
A5306	the children, seeing the witch's confusion, laughed		
A5307	"""Blessed be Our Lady and St. Joseph,"""		
A5308	and threw the witch into the oven.		
A5309	The children, instead of putting their little fingers in, put in the tail of a little mouse that they had found in the chest.		
A5310	"for you are already very fat"""		
A5312	she also made a little hole in the gourd for the children to drink the wine		
A5313	"The children said, ""Blessed be Our Lady and St. Joseph,"" and threw the witch into the oven."		
A5314	you will say: Blessed be Our Lady and St. Joseph, and throw her in the oven		
A5315	Now the children were very hungry, so they very cleverly took the fritters		
A5316	Blessed be Our Lady and St. Joseph,		
A5318	you are already very fat		
A5319	throw the shells on the path, so that they could be guided by them when they returned home		
A5320	the old woman made a little hole in the bread, took out the crumb and gave it to the children		
A5321	the witch is going to heat up the oven to roast you		
A5322	took the money that the witch had in the house		
A5323	The witch was badly wounded and died		
A5324	The witch was badly wounded and died, and the children returned to their father's house, and took the money that the witch had in the house		
A5325	they saw a light; they drew nearer, and saw a house by the light; they went in		
A5326	Just now I saw a prettier woman at a window doing her hair		
A5327	The servants took pity on her and left her		
A5328	If anyone is there, let him appear		
A5329	Now don't worry; you'll stay with us, and we'll take care that you, who are our sister.		
A5332	they loved her very much and treated her.		
A5334	I'll pay you well.		
A5341	The servants took pity on her and left her.		
A5342	She went inside and made supper,		
A5344	my brothers give me as many shoes as I want;		
A5346	and afterwards she wanted to have her killed, but she couldn't do it.		
A5352	The oldest of the two daughters was very fond of giving alms to the poor		
A5354	The girl gave him some old trousers and an old jacket that belonged to her father		
A5357	The prince felt for the child		
A5359	and took her to the palace,		
A5360	and suspected that he had something hidden there		
A5361	One day, the Prince forgot the key, and the mother entered the room		
A5362	especially when she noticed that she had no hands		
A5363	"""I'm very sorry for that"		
A5370	and immediately wrote his mother ordering her to kill the monster and the girl without hands.		
A5373	The prince’s mother cried a lot		
A5374	. She hid the child into a basket and the poor mother left to go as far as possible from the palace.		
A5376	She took the child and thanked God		
A5378	and lived off her sewing work.		
A5380	I stayed at an inn		
A5381	The Prince had the inn proprietors arrested, locked in a dungeon		
A5383	go to that gentleman and ask for his blessing:		
A5384	asked the prince for his blessing		
A5386	the ones who had replaced the letter were killed.		
A5387	Everyone was outraged with the two monsters.		
A5388	The girl gave him some old trousers and an old jacket that belonged to her father.		
A5389	. The girl gave him some old trousers and an old jacket that belonged to her father.		
A5394	The prince felt for the child,		
A5396	who was very beautiful, and took her to the palace,		
A5403	The next day, the ones who had replaced the letter were killed. Everyone was outraged with the two monsters.		
A5404	the ones who had replaced the letter were killed		
A5406	"She heard a voice:  ""Put the stumps into the water…"" She did what the voice told her to do, and when she took her arms out of the water, she had once more her dear hands. She took the child and thanked God."		
A5407	"""Obviously, I am. Only a cruel man would ask for his beautiful child and the mother of that child to be killed…"""		
A5408	"I have it here with me."""		
A5409	When the prince read the letter, he got very angry and immediately wrote his mother ordering her to kill the monster and the girl without hands.		
A5411	"""Do you come from far away?"" asked the innkeeper."		
A5412	The Prince had the inn proprietors arrested, locked in a dungeon,		
A5413	"and ask for his blessing: he is your  father."""		
A5415	The child went running and asked the prince for his blessin		
A5416	The postman told them everything that had happened there.		
A5417	They agreed immediately, husband and wife, to exchange the letter for a different one		
A5418	She told the boy’s mother the answer she had received from the prince. Then the poor martyr asked her to not kill the boy as she would take him away around the world.		
A5421	the school of a teacher who treated her very well and gave her honey soups.		
A5423	she asked her father to marry her teacher because she was a good friend of his.		
A5425	The little cow with the sticks took the crumb of the bread for the girl to eat, and when she drank the water, she filled the bowl again with her drool.		
A5428	gave a piece of bread to the little dog		
A5429	The girl cleaned the house very well, put the pan on the fire,		
A5430	Behind the door Is the one who gave me bread.		
A5431	and fated her to be the most beautiful face in the world, and that when she spoke she would spit pearls out of her mouth, and they also gave her a magic wand.		
A5432	and immediately fated her to be the ugliest face in the world; that when she spoke she stammered a lot, and was humpbacked.		
A5433	Behind the door Is the one who hit me with a stick		
A5434	he ran to fetch the little shoe, and was astonished at how small it was.		
A5436	the stepmother was so angry that she threw herself down from the window and died broken.		
A5438	THE SATIN SLIPPER		
A5439	a teacher who treated her very well and gave her honey soups		
A5440	gave her honey soups		
A5445	In this way they deceived their stepmother		
A5446	The girl cried and cried		
A5448	n went to wash her bowels in the brook;		
A5449	she hid behind the door		
A5450	The girl told what happened, but changing everything, that she had messed up the house, broken the dishes, and beaten the little dog.		
A5452	The girl asked the magic wand to give her a dress the colour of heaven and all trimmed with gold stars,		
A5453	who remained to make dinner		
A5458	The girl cleaned the house very well, put the pan on the fire, and gave a piece of bread to the little dog		
A5459	the prince was not ashamed to accompany the shoemaker's son everywhere.		
A5460	they always played together,		
A5461	the prince heard of this he fled from the palace and went into the world in search of his friend		
A5464	a king's son who was very friendly with a shoemaker's son;		
A5466	but he asks him to delay his rigor, to tell the whole court what happened		
A5468	but full of confidence in the power of friendship		
A5469	when the prince turned to the place where his children were, he found them very merry and playing, with only a little red ribbon around their necks.		
A5472	the prince and the maiden fell asleep, but the cobbler's son stayed awake in case something happened		
A5473	And he who hears this and does not remain silent will turn to marble.		
A5474	And he who hears this and does not remain silent will turn to marble		
A5476	knowing that it was the advice of the cobbler's son that made him return home, he gave him leave to live in the palace in the company of his friend.		
A5478	but the prince always consented		
A5479	As he had expected this, he unloaded a sharp blow and killed the monster,		
A5480	the boy began to relate everything, and gradually became marble		
A5483	There was once a king's son who was very friendly with a shoemaker's son		
A5490	that he would give him pardon and leave to marry the maiden		
A5491	the king was very glad when he saw his son, forgave him		
A5492	nowing that it was the advice of the cobbler's son that made him return home, he gave him leave to live in the palace in the company of his friend.		
A5495	asked the cobbler's son what he wanted as a gift on the wedding day.		
A5496	He said he only wanted one thing, and that was to sleep in the same room on the night of the engagement		
A5497	They were all sorry that such fidelity was so badly repaid		
A5500	The prince hesitated,		
A5502	They were never parted again, and from then on they all lived very happily.		
A5503	Girl, don't pick up that rattle; it could put some dirt under your nails, and cause great pain.		
A5504	It was the girl who had fainted, unconscious.		
A5505	On top of a box was a rattle with tow, and the girl took it to amuse herself:		
A5510	and by chance, without knowing how,		
A5511	The queen was already suspicious of her son's absences, and was trying to see if she could find out anything.		
A5512	the prince had it made on purpose		
A5516	Eat, eat, it's yours.		
A5519	got up to see what it was.		
A5520	He saw the queen wanting to strangle her daughter-in-law.		
A5522	The queen was condemned, and the page sentenced to death		
A5527	Full of curiosity, the picker wanted to see what was inside		
A5529	the unhappy girl, full of curiosity, wanted to see what was in that room		
A5530	saw that it had a stain of blood on it.		
A5533	; but as she was very clever, what would she remember! She made a straw doll, put on her dresses, put it on the belvedere, and got into the barrel,		
A5535	So the daughters all returned to their father's house;		
A5536	d she ran, and ran, until she reached her father's house		
A5538	fell down from the lookout, dying instantly bursting;		
A5540	"""Since you have dared to penetrate my palace, I order you to bring me the first thing that appears to you when you arrive at your house, and if you do not comply you are certain to die in three days""."		
A5543	Then, without a word, he cut off the head of the poor girl, and laid her down in the same room where she had entered.		
A5544	The sisters advised her to clean the key, so that the Moor would not know what she had done.		
A5549	It is the same thing that had happened to his sister.		
A5550	. One day she asked him to take a barrel of sugar to her father, for he was very poor;		
A5552	then she saw two bowls with the names of the sisters, took their heads, put them together with the bodies, and poured the blood over their necks; and soon the sisters were alive again.		
A5556	Then, without a word, he cut off the head of the poor girl, and laid her down in the same room where she had entered		
A5558	The girl went into the room of the dead and saw the beheaded sisters,		
A5560	. One day she asked him to take a barrel of sugar to her father, for he was very poor; the Moor said yes		
A5561	She then put one of her sisters inside the barrel, and told the Moor to go quickly		
A5562	and she ran, and ran, until she reached her father's house		
A5563	and in the same way sent the other sister.		
A5564	; but as she was very clever		
A5565	She made a straw doll, put on her dresses, put it on the belvedere, and got into the barrel,		
A5567	So the daughters all returned to their father's house		
A5571	they rendered every day to the Almighty, they fervently implored and begged Him to complete the Eden of their life		
A5572	God, certainly moved by compassion, granted them a daughter,		
A5574	for all her colleagues to predict for the new-born child all the fortunes and a bright future.		
A5576	imposing great penalties, with confiscation of goods and loss of life for all those who infringed it		
A5577	the king and the queen went out for a walk		
A5578	The princess, caring for nothing,		
A5580	the girl came to see it and was so curious		
A5582	the girl heard nothing and heeded nothing, so that when she arrived at the palace she began to spin.		
A5583	a kindly young man,		
A5589	the prince, very compassionate, tried to make her feel better		
A5590	with the most persuasive words, making her see that she had lost the ones who adored her so much, but that, in compensation, she had found in him an affectionate spouse who would remedy such a cruel misfortune with affection and with his love, never extinguished		
A5591	She deeply regretted the loss of her parents because of her disobedience		
A5592	the prince revealed to her the whole truth, explaining how long it had been like that		
A5600	very restless, she would never stop and nothing would stop with her.		
A5601	to each state their oracle		
A5602	and it goes without saying that they were religiously listened to, especially by the parents.		
A5603	for all her colleagues to predict for the new-born child all the fortunes and a bright future		
A5604	she will put a spindle in her right hand that will make her and all the palace staff fall asleep for a hundred years,		
A5608	only obeying the impulses of her playful genius,		
A5609	went out and arrived at  the house of a septuagenarian who was spinning against the expressly forbidden order		
A5610	for fear of punishment		
A5611	the girl heard nothing and heeded nothing,		
A5612	a kindly young man		
A5614	yet after struggling with the beasts and a thousand obstacles he managed to enter;		
A5616	the Lord walked through the world		
A5617	he wouldn't give the oranges to them because his father had forbidden it		
A5618	Then Saint Peter and the Lord passed by,		
A5619	go to an orange tree and eat as many as you like.		
A5622	ask him for anything you want, and he'll give you everything		
A5623	Go up to the orange trees and eat as many as you like.		
A5625	Do you want salvation?  - Yes, Lord, I do,		
A5626	The Lord took a bagpipe out of his pocket and gave it to the boy		
A5627	The boy said that if they didn't eat it was because they didn't want to		
A5628	he had a little bagpipe that made them dance and they didn't eat anything.		
A5629	The reed fell down  The oven crumbled down, the boy died,  and the whole family died.		
A5630	the Lord walked through the world,		
A5631	Then Saint Peter and the Lord passed by, and Saint Peter said:		
A5632	he'll give you everything.		
A5633	but go to an orange tree and eat as many as you like.		
A5634	Now ask for whatever you want.		
A5635	The father, when he saw this, scolded the boy.		
A5638	Oh woman, do you want to know why the boy won't let the sheep eat?		
A5639	He said he wouldn't give the oranges to them because his father had forbidden it.		
A5640	The boy said that if they didn't eat it was because they didn't want to; that he had a little bagpipe that made them dance and they didn't eat anything.		
A5642	she was very sorry that she was so beautiful, because everyone wanted her.		
A5643	She asked her father to give her a blue and grey dress and her father gave it to her.		
A5644	; her father did as she wished		
A5645	went from there to serve as a maid.		
A5647	The inhabitants of the city gathered to make a great feast that lasted three days		
A5651	I'm from the land of the boot.		
A5652	I’m from the land of the cane.		
A5653	I’m from the land of the towel.		
A5657	Beautiful White told the reason for all this		
A5658	and her father gave it to her.		
A5659	She got the dress right away.		
A5660	her father did as she wished.		
A5664	— Where are you from?		
A5665	— I'm from the land of the boot		
A5667	Where are you from?		
A5673	the king's disease,		
A5674	- Take these cakes to your grandmother.		
A5677	she asked him, as he was a doctor, to prescribe her some herbs that were around there.		
A5678	She did so immediately and picked them and took them to her grandmother's house.		
A5679	He dressed himself in the same dresses as the old woman		
A5680	it looks like you have big ears today?		
A5682	And why do you have such big eyes?		
A5684	I'll go and see if she wants anything.		
A5685	in their place he put two large stones and baked the wolf's belly with a large needle.		
A5686	he fell into the water and drowned.		
A5687	They ate the cakes.		
A5688	Take these cakes to your grandmother.		
A5691	As soon as the wolf got to the old woman's house he took the key out of the hole and opened the door, reached the old woman's bed and swallowed it		
A5693	Hearing this, he said to himself: - Maybe the old woman is worse		
A5694	I'll go and see if she wants anything		
A5698	had sworn to always stand by each other in the works that fortune would destine them		
A5699	Pedrito was to accompany him		
A5701	to save the princess		
A5702	The princess shall pass over a bridge; she shall pass and the bridge will fall		
A5703	will ask for water, and if she is given it and drinks it, she will die		
A5704	The princess will feel sleepy on the way and will ask to rest; but while she sleeps she will be bitten by a serpent and will die right there		
A5705	, he tried to warn Prince Pedro of the great misfortunes that awaited the princess		
A5707	Pedro's pain was so great		
A5709	As soon as Pedrito saw this, he went to a certain sorceress so that she could help him in such an affliction		
A5710	his prize was to marry a princess		
A5713	his prize was to marry a princess, Pedro's sister,		
A5715	"Whoever hears and tells this Shall turn to stone""."		
A5716	had sworn to always stand by each other		
A5720	"Whoever hears and tells this Shall turn to stone"".»"		
A5721	but at the same time that Pedrito was becoming a man Pedro was becoming a statue.		
A5722	at the same time that Pedrito was becoming a man Pedro was becoming a statue.		
A5723	take its blood and pour it over the statue of Peter and he will come back to life.»		
A5728	kill it by the neck, take its blood and pour it over the statue of Peter and he will come back to life.»		
A5730	a prince called Pedro who had a breastfeeding sibling called Pedrito		
A5731	And at this they came down and beat the messenger, who died.		
A5733	The king had promised to give the princess to whoever cured her		
A5735	then the devils came up and said to one another:		
A5736	and the owner would give four crusades in silver to whoever would draw the water out.		
A5737	the snake that she has would come out right away,		
A5739	who was watching		
A5741	THE ONE WHO GOD HELPS		
A5743	the one who God helps		
A5744	he who  God helps		
A5746	the one who God helps  is better off		
A5747	there's a little light shining so far away; I'm going to stay there under that house		
A5748	if you took a basin of milk and turned the princess upside down with her mouth in the basin, the snake that she has would come out right away, which is bad for her		
A5749	who was watchin		
A5750	He received the four crusades		
A5751	if he wanted to marry her or if he wanted half of the king's income and a horse to ride		
A5752	The king did so		
A5754	spiegate da me con istorica purità, e con intera fedeltà registrate		
A5756	Cominciò questi ne' prim'anni della sua fanciullezza a dar saggio della vivacità del suo ingegno, poiché nell'ore di spasso esercitavasi per lo più in fabbricarsi di propria mano varii strumenti e machinette, con imitare e porre in piccol modello ciò che vedeva d'artifizioso, come di molini, galere, et anco d'ogni altra macchina ben volgare. In difetto di qualche parte necessaria ad alcuno de' suoi fanciulleschi artifizii suppliva con l'invenzione, servendosi di stecche di balena in vece di molli di ferro, o d'altro in altra parte, secondo gli suggeriva il bisogno, adattando alla macchina nuovi pensieri e scherzi di moti, purché non restasse imperfetta e che vedesse operarla.		
A5757	In difetto di qualche parte necessaria ad alcuno de' suoi fanciulleschi artifizii suppliva con l'invenzione,		
A5758	il giovane, conoscendo la tenuità del suo stato e volendosi pur sollevare, si propose di supplire alla povertà della sua sorte con la propria assiduità nelli studii; che perciò datosi alla lettura delli autori latini di prima classe, giunse da per sé stesso a quell'erudizione nelle lettere umane, della quale si mostrò poi in ogni privato congresso, ne' circoli e nell'accademie, riccamente adornato, valendosene mirabilmente con ogni qualità di persona, in qualunque materia, morale o scientifica, seria o faceta, che fosse proposta.		
A5764	In questo mentre con la sagacità del suo ingegno inventò quella semplicissima e regolata misura del tempo per mezzo del pendulo,		
A5765	e facendone esperienze esattissime, si accertò dell'egualità delle sue vibrazioni,		
A5767	della quale invenzione si valse poi in varie esperienze e misure di tempi e moti, e fu il primo che l'applicasse alle osservazioni celesti, con incredibile acquisto nell'astronomia e geografia.		
A5768	Di qui s'accorse che gl'effetti della natura, quantunque apparischin minimi et in niun conto osservabili, non devon mai dal filosofo disprezzarsi, ma tutti egualmente e grandemente stimarsi; essendo perciò solito dire che la natura operava molto col poco, e che le sue operazioni eran tutte in pari grado maravigliose.		
A5772	sovvennegli un nuovo modo esattissimo di poter scoprire il furto di quell'orefice nella corona d'oro di Hierone : et allora scrisse la fabbrica et uso di quella sua bilancetta, per la quale s'ha cognizione delle gravità in specie di diverse materie e della mistione o lega de' metalli,		
A5774	Con questi et altri suoi ingegnosi trovati,		
A5776	inventò quello ch'in tal materia si vede scritto nell'Appendice impressa alla fine de' suoi Dialoghi delle due Nuove Scienze della meccanica e del moto locale, con gran satisfazione e maraviglia del medesimo Sig.r Guidubaldo, il quale per così acute invenzioni l'esaltò a segno appresso il Ser.mo Gran Duca Ferdinando Primo e l'Eccel.mo Principe Don Giovanni de' Medici, ch'in breve divenne a loro gratissimo e familiare:		
A5778	per mezzo d'esperienze		
A5780	dimostrando ciò con replicate esperienze, fatte dall'altezza del Campanile di Pisa con l'intervento delli altri lettori e filosofi e di tutta la scolaresca;		
A5782	giudizio dato da esso sopra una tal macchina, d'invenzione d'un eminente soggetto, proposta per votar la darsina di Livorno, alla quale il Galileo con fondamenti meccanici e con libertà filosofica aveva fatto pronostico di mal evento (come in effetto seguì),		
A5785	nel qual tempo inventò varie macchine in servizio della medesima Republica, con suo grandissimo onore et utile insieme, come dimostrano gl'amplissimi privilegi ottenuti da quella;		
A5786	essendo di esse tanto liberale donatore quanto fecondo compositore.		
A5787	In questi medesimi tempi ritrovò i termometri, cioè quelli strumenti di vetro, con acqua et aria, per distinguer le mutazioni di caldo e freddo e la varietà de' temperamenti de' luoghi;		
A5788	Circa l'anno 1597 inventò il suo mirabile compasso geometrico e militare,		
A5792	In questi medesimi tempi fece studio et osservazione particolare sopra la virtù della calamita		
A5793	trovò modo sicuro di armarne qualunque pezzo, che sostenesse di ferro ottanta e cento volte più che disarmato;		
A5796	il Capra per mezzo di queste sue abominevoli azzioni ne riportò il dovuto premio d'una perpetua ignominia,		
A5797	Non fu già valevole tal Difesa a reprimere l'audacia o la troppa confidenza di alcuni altri d'altre nazioni, i quali, allettati o traportati dalla novità e vaghezza dell'invenzione o dalla mirabil copia e facilità de' suoi usi, non esponessero alle stampe, come interamente lor proprio, questo ingegnoso compasso del Galileo, publicandolo, o con diverse inscrizioni in altra forma ridotto o con nuove linee et ad altri usi ampliato, senza pur far menzione del principale autore di tal strumento;		
A5798	Con questa sola relazione, tornando subito il Sig.r Galileo a Padova, si pose a specularne la fabbrica, quale immediatamente ritrovò la seguente notte: poiché il giorno appresso, componendo lo strumento nel modo che se lo aveva immaginato, non ostante l'imperfezione de' vetri che poté avere, ne vidde l'effetto desiderato,		
A5799	sopra le maggiori altezze della città fece vedere et osservare gl'oggetti in varie lontananze a' primi Senatori di quella Republica, con lor infinita maraviglia; e riducendo lo strumento continuamente a maggior perfezione, si risolse finalmente, con la solita prodigalità nel comunicare le sue invenzioni, di far libero dono di questa ancora al Ser.mo Principe o Doge Leonardo Donati et insieme a tutto 'l Senato Veneto, presentando con lo strumento una scrittura nella quale ei dichiarava la fabbrica, gl'usi e le maravigliose conseguenze che in terra e in mare da quello trar si potevano.		
A5800	sopra le maggiori altezze della città fece vedere et osservare gl'oggetti in varie lontananze a' primi Senatori di quella Republica, con lor infinita maraviglia;		
A5801	si risolse finalmente, con la solita prodigalità nel comunicare le sue invenzioni, di far libero dono di questa ancora al Ser.mo Principe o Doge Leonardo Donati et insieme a tutto 'l Senato Veneto,		
A5803	In gradimento di così nobil regalo fu immediatamente, con generosa dimostrazione della Ser.ma Republica, ne' 25 d'Agosto del 1609 ricondotto il Sig.r Galileo a vita sua alla medesima lettura, con più che triplicato stipendio del maggiore che fusse solito assegnarsi a' lettori di matematica.		
A5804	pensò ancora al modo di perfezionar assai più la nostra vista con fargli perfettamente discernere quelle minuzie le quali, benché situate in qualunque breve distanza dall'occhio, gli si rendono impercettibili; et allora inventò i microscopii d'un convesso e di un concavo, et insieme d'uno e di più convessi, applicandogli a scrupolosa osservazione de' minimi componenti delle materie e della mirabile struttura delle parti e membra delli insetti,		
A5805	conseguitala a gran segno, lasciando di rimirar gl'oggetti terreni, si rivolse a contemplazioni più nobili.		
A5806	E prima, riguardando il corpo lunare, lo scoperse di superficie ineguale, ripieno di cavità e prominenze a guisa della terra. Trovò che la Via Lattea e le nebulose altro non erano ch'una congerie di stelle fisse, che per la loro immensa distanza, o per la lor piccolezza rispetto all'altre, si rendevano impercettibili alla nuda e semplice vista. Vidde sparse per lo cielo altre innumerabili stelle fisse, state incognite all'antichità: e rivolgendosi a Giove con altro migliore strumento, ch'egli s'era nuovamente preparato, l'osservò corteggiato da quattro stelle, che gli s'aggirano intorno per orbi determinati e distinti, con regolati periodi ne' lor moti; e consecrandogli all'immortalità della Ser.ma Casa di V. A., gli diede nome di Stelle o Pianeti Medicei: e tutto questo scoperse in pochi giorni del mese di Gennaio del 1610 secondo lo stile romano, continuando tali osservazioni per tutto 'l Febbraio susseguente; quali tutte manifestò poi al mondo per mezzo del suo Nuncio Sidereo,		
A5807	diedero gran materia di discorsi a' filosofi et astronomi di que' tempi, molti de' quali su 'l principio ebbero gran repugnanza in prestargli fede, e molti temerariamente si sollevarono, altri con scritture private et altri più incauti sin con le stampe , stimando quelle vanità e delirii o finti avvisi del Sig.r Galileo, o pure false apparenze et illusioni de' cristalli; ma in breve gl'uni e gl'altri necessariamente cedettero alle confermazioni de' più savii, all'esperienze et al senso medesimo.		
A5809	all'esperienze et al senso medesimo.		
A5813	per prima assicurarsene con replicate osservazioni, e poter intanto formar concetto della essenza loro e con qualche probabilità almeno pronunciarne la sua oppinione.		
A5814	assicurarsene con replicate osservazioni		
A5817	nel Ser.mo D. Cosimo de' Medici non cedé punto a questa comune curiosità la sua regia munificenza, poi che volle con propria lettera de' 10 Luglio 1610 richiamarlo di Padova al suo servizio con titolo di Primario e Sopraordinario Matematico dello Studio di Pisa, senz'obligo di leggervi o risedervi, e di Primario Filosofo e Matematico della sua Ser.ma Altezza, assegnandogli a vita amplissimo stipendio, proporzionato alla somma generosità di un tanto Principe.		
A5819	Intorno alla fine di Marzo del 1611, desiderato il Sig.r Galileo et aspettato da tutta Roma, quivi si condusse, e nell'Aprile susseguente fece vedere i nuovi spettacoli del cielo a molti SS. Prelati e Cardinali, e particolarmente nel Giardino Quirinale, presente il Sig.r Card.le Bandini et i Mons.ri Dini, Corsini, Cavalcanti, Strozzi, Agucchia, et altri Signori, dimostrò le macchie solari:		
A5820	Avendo dunque egli solo veduto il primo nel cielo tante e così gran maraviglie, state occulte all'antichità, era ben dovere ch'egli in avvenire con nome di Linceo dovesse chiamarsi; onde allora fu quivi ascritto nella famosissima Accademia de' Lincei, poco avanti instituita dal Sig.r Principe Federigo Cesi, Marchese di Monticelli.		
A5822	In occasione delle dispute che nacquero in proposito del galleggiare, soleva dire il Sig.r Galileo, non vi esser più sottile né più industriosa maestra dell'ignoranza, poiché per mezzo di quella gl'era sortito di ritrovare molte ingegnose conclusioni e con nuove et esatte esperienze confermarle per satisfare all'ignoranza delli avversarii, alle quali per appagare il proprio intelletto non si sarebbe applicato.		
A5824	quivi fece scrupolosissime osservazioni intorno alle macchie solari:		
A5827	al conseguimento di ciò si richiedeva un'esatta cognizione de' periodi e moti di quelle stelle,		
A5828	quella non si poteva ottenere se non dal tempo, con moltissime e puntuali osservazioni:		
A5829	quantunque in meno di quindici mesi dal primo discoprimento de' Pianeti Medicei arrivasse ad investigare i lor movimenti con notabile aggiustatezza per le future predizioni, volle però con altre più esquisite osservazioni, e più distanti di tempo, emendargli.		
A5831	per facilitare i mezzi per condurla a buon fine, conferisse a S. Maestà un altro suo nuovo trovato, pur di grandissimo uso et acquisto nella navigazione, da S. A. stimatissimo e custodito con segretezza; et era l'invenzione d'un altro differente occhiale, col quale potevasi dalla cima dell'albero o del calcese d'una galera riconoscer da lontano la qualità, numero e forze de' vasselli nemici, assai prima dell'inimico medesimo, con egual prestezza e facilità che con l'occhio libero, guardandosi in un tempo stesso con amendue gl'occhi, e potendosi di più aver notizia della loro lontananza dalla propria galera, et in modo occultar lo strumento sì che altri non ne apprenda la fabbrica.		
A5842	Fu dalli Stati avidamente abbracciata sì generosa offerta, e nel progresso del trattato fu gradita con lor umanissima lettera, accompagnata con superba collana d'oro,		
A5843	della quale il Sig.r Galileo non volle per allora adornarsi, supplicando gli Stati a compiacersi che il lor regalo si trattenesse in altre mani sin che l'intrapreso negozio fosse ridotto a suo fine, per non dar materia a' maligni suoi emuli di spacciarlo come espilator de' tesori di gran Signori per mezzo di vane oblazioni e presuntuosi concetti.		
