Argument ID	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity
A4957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A4958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A4959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4962	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A4963	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4978	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A4981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4983	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4984	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A4985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4987	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4988	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A4989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5020	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A5021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5022	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5025	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5029	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5033	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5036	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5040	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5044	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5045	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5051	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5052	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5053	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5054	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5055	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5056	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5064	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A5065	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5066	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5067	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5075	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5079	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5080	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5081	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5082	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5083	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5086	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5087	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5089	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5090	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5092	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5094	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5095	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5097	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5099	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5106	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5107	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5111	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5113	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5118	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5120	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5121	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5123	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5124	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5125	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5126	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5127	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5128	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5129	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A5130	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5131	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5133	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5138	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5139	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5140	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5141	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5143	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5144	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5147	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5148	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5152	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5154	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5155	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5157	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
A5158	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
A5162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5163	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5166	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5167	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5170	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5175	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5180	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
A5181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5187	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5189	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
A5193	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5203	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5205	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5211	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
A5212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5213	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5214	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
A5224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5231	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5242	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
A5243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5244	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5245	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5247	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
A5248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
A5254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A5255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5256	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5257	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5259	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5261	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5263	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
A5264	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5266	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
A5267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5268	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
A5269	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A5270	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
