Argument ID	Conclusion	Stance	Premise
A5807	diedero gran materia di discorsi a' filosofi et astronomi di que' tempi, molti de' quali su 'l principio ebbero gran repugnanza in prestargli fede, e molti temerariamente si sollevarono, altri con scritture private et altri più incauti sin con le stampe , stimando quelle vanità e delirii o finti avvisi del Sig.r Galileo, o pure false apparenze et illusioni de' cristalli; ma in breve gl'uni e gl'altri necessariamente cedettero alle confermazioni de' più savii, all'esperienze et al senso medesimo.		
A5808	alle confermazioni de' più savii,		
A5809	all'esperienze et al senso medesimo.		
A5810	Non mancarono già de' così pervicaci et ostinati, e fra questi de' constituiti in grado di publici lettori , tenuti per altro in gran stima, i quali, temendo di commetter sacrilegio contro la deità del loro Aristotele, non vollero cimentarsi all'osservazioni, né pur una volta accostar l'occhio al telescopio; e vivendo in questa lor bestialissima ostinazione, vollero, più tosto che al lor maestro, usar infedeltà alla natura medesima.		
A5811	dandone avviso ad alcuni matematici di Italia e di Germania et a' suoi amici più cari per mezzo di cifre e caratteri trasposti, che doppo ordinati dal medesimo Sig.r Galileo, a richiesta dell'Imperatore Ridolfo Secondo, dicevano:  Altissimum Planetam tergeminum observavi.		
A5812	Vidde ancora nella faccia del sole alcuna delle macchie, ma per allora non volle publicare quest'altra novità, che poteva tanto più concitargli l'invidia o persecuzione di molti ostinati Peripatetici (conferendola solo ad alcuno de' suoi più confidenti di Padova e di Venezia e di altrove) , per prima assicurarsene con replicate osservazioni, e poter intanto formar concetto della essenza loro e con qualche probabilità almeno pronunciarne la sua oppinione.		
A5813	per prima assicurarsene con replicate osservazioni, e poter intanto formar concetto della essenza loro e con qualche probabilità almeno pronunciarne la sua oppinione.		
A5814	assicurarsene con replicate osservazioni		
A5815	formar concetto della essenza loro e con qualche probabilità almeno pronunciarne la sua oppinione.		
A5816	L'avviso di tante e non più udite maraviglie, scoperte in cielo dal Sig.r Galileo nella città di Padova, eccitò nelli animi d'ogni nazione veementissimo desiderio di accertarsene col senso stesso.		
A5817	nel Ser.mo D. Cosimo de' Medici non cedé punto a questa comune curiosità la sua regia munificenza, poi che volle con propria lettera de' 10 Luglio 1610 richiamarlo di Padova al suo servizio con titolo di Primario e Sopraordinario Matematico dello Studio di Pisa, senz'obligo di leggervi o risedervi, e di Primario Filosofo e Matematico della sua Ser.ma Altezza, assegnandogli a vita amplissimo stipendio, proporzionato alla somma generosità di un tanto Principe.		
A5818	nel continuare l'osservazioni che fin d'Ottobre aveva cominciate intorno alla stella di Venere, che parevagli andare crescendo in mole, l'osservò finalmente mutar figure come la luna, propalando quest'altra ammirabile novità tra gl'astronomi e matematici d'Europa con tal anagramma:  Haec immatura a me iam frustra leguntur o, y;		
A5819	Intorno alla fine di Marzo del 1611, desiderato il Sig.r Galileo et aspettato da tutta Roma, quivi si condusse, e nell'Aprile susseguente fece vedere i nuovi spettacoli del cielo a molti SS. Prelati e Cardinali, e particolarmente nel Giardino Quirinale, presente il Sig.r Card.le Bandini et i Mons.ri Dini, Corsini, Cavalcanti, Strozzi, Agucchia, et altri Signori, dimostrò le macchie solari:		
A5820	Avendo dunque egli solo veduto il primo nel cielo tante e così gran maraviglie, state occulte all'antichità, era ben dovere ch'egli in avvenire con nome di Linceo dovesse chiamarsi; onde allora fu quivi ascritto nella famosissima Accademia de' Lincei, poco avanti instituita dal Sig.r Principe Federigo Cesi, Marchese di Monticelli.		
A5821	Sopragiungendo l'estate, se ne tornò a Firenze, dove ne' varii congressi de' letterati, che frequentemente si facevano d'avanti al Ser.mo G. Duca Cosimo, fu una volta introdotto discorso sopra il galleggiar in acqua et il sommergersi de' corpi, e tenuto da alcuni che la figura fosse a parte di questo effetto, ma dal Sig.r Galileo sostenuto il contrario; ond'egli, per commessione della medesima Altezza, scrisse quell'erudito Discorso sopra le cose che stanno in acqua e che in quella si muovono, dedicato al suddetto Serenissimo e stampato in Firenze nell'Agosto del 1612:		
A5822	In occasione delle dispute che nacquero in proposito del galleggiare, soleva dire il Sig.r Galileo, non vi esser più sottile né più industriosa maestra dell'ignoranza, poiché per mezzo di quella gl'era sortito di ritrovare molte ingegnose conclusioni e con nuove et esatte esperienze confermarle per satisfare all'ignoranza delli avversarii, alle quali per appagare il proprio intelletto non si sarebbe applicato.		
A5823	Contro la dottrina di tal Discorso si sollevò tutta la turba peripatetica,		
A5824	quivi fece scrupolosissime osservazioni intorno alle macchie solari:		
A5825	avendo ricevuto lettera dal Sig.r Marco Velsero, Duumviro d'Augusta, accompagnata con tre del suddetto Apelle sopra l'istesso argumento, ne i 4 di Maggio del 1612 rispose a quella con varie considerazioni sopra le lettere del medesimo Apelle, replicando ancora con altra de' 14 d'Agosto susseguente; e ricevendo dal Sig.r Velsero altre speculazioni e discorsi d'Apelle, scrisse la terza lettera del primo di Dicembre prossimo, sempre confermandosi con nuove e più accurate ragioni ne' suoi concetti: e di qui nacque l' Istoria e Demostrazioni delle Macchie Solari e loro accidenti,		
A5826	non prima investigò ne' Pianeti Medicei alcuni lor varii accidenti, che pensò di valersene ancora per universal benefizio delli uomini nella nautica e geografia, sciogliendo perciò quell'ammirando problema per il quale in tutte l'età passate si sono in vano affaticati gl'astronomi e matematici di maggior fama, che è di poter in ogn'ora della notte, in qualunque luogo di mare o terra, graduare le longitudini.		
A5827	al conseguimento di ciò si richiedeva un'esatta cognizione de' periodi e moti di quelle stelle,		
A5828	quella non si poteva ottenere se non dal tempo, con moltissime e puntuali osservazioni:		
A5829	quantunque in meno di quindici mesi dal primo discoprimento de' Pianeti Medicei arrivasse ad investigare i lor movimenti con notabile aggiustatezza per le future predizioni, volle però con altre più esquisite osservazioni, e più distanti di tempo, emendargli.		
A5830	conferì il tutto al Ser.mo G. Duca Cosimo, suo Signore: il quale, molto ben conoscendo la grandezza del problema e la massima utilità che dall'uso di esso poteva trarsi, volle egli stesso, per mezzo del proprio residente in Madrid, muoverne trattato con la Maestà Cattolica del Re di Spagna, il quale già prometteva grandissimi onori e grossissime recognizioni a chi avesse trovato modo sicuro di navigar per la longitudine con l'istessa o simil facilità che si cammina per latitudine.		
A5831	per facilitare i mezzi per condurla a buon fine, conferisse a S. Maestà un altro suo nuovo trovato, pur di grandissimo uso et acquisto nella navigazione, da S. A. stimatissimo e custodito con segretezza; et era l'invenzione d'un altro differente occhiale, col quale potevasi dalla cima dell'albero o del calcese d'una galera riconoscer da lontano la qualità, numero e forze de' vasselli nemici, assai prima dell'inimico medesimo, con egual prestezza e facilità che con l'occhio libero, guardandosi in un tempo stesso con amendue gl'occhi, e potendosi di più aver notizia della loro lontananza dalla propria galera, et in modo occultar lo strumento sì che altri non ne apprenda la fabbrica.		
A5832	il suddetto Matematico, offendendosi fuor del dovere e contro l'obligo di filosofo che le sue proposizioni non fossero ammesse senz'altro esame per infallibili e vere		
A5833	pure anche invidiando alla novità de' concetti così dottamente spiegati nel sopradetto Discorso delle Comete,		
A5834	Ben è vero, all'incontro, che le calunnie e contradizioni de' suoi nemici et oppositori, che poi lo tennero quasi sempre angustiato, lo resero ancora assai ritenuto nel perfezionare e dar fuori l'opere sue principali di più maravigliosa dottrina.		
A5835	Ma essendosi già il Sig.r Galileo per l'altre sue ammirabili speculazioni con immortal fama sin al cielo inalzato, e con tante novità acquistatosi tra gl'uomini del divino, permesse l'Eterna Providenza ch'ei dimostrasse l'umanità sua con l'errare, mentre nella discussione de' due sistemi si dimostrò più aderente all'ipotesi Copernicana, già dannata da S. Chiesa come repugnante alla Divina Scrittura.		
A5836	Fu perciò il Sig.r Galileo, dopo la publicazione de' suoi Dialogi, chiamato a Roma dalla Congregazione del S. Offizio: dove giunto intorno alli 10 di Febbraio 1632 ab Incarnatione, dalla somma clemenza di quel Tribunale e del Sovrano Pontefice Urbano Ottavo, che già per altro lo conosceva troppo benemerito alla republica de' letterati, fu arrestato nel delizioso palazzo della Trinità de' Monti appresso l'ambasciador di Toscana, et in breve (essendogli dimostrato il suo errore) retrattò, come vero catolico, questa sua opinione; ma in pena gli fu proibito il suo Dialogo,		
A5837	Ma essendosi già il Sig.r Galileo per l'altre sue ammirabili speculazioni con immortal fama sin al cielo inalzato, e con tante novità acquistatosi tra gl'uomini del divino, permesse l'Eterna Providenza ch'ei dimostrasse l'umanità sua con l'errare, mentre nella discussione de' due sistemi si dimostrò più aderente all'ipotesi Copernicana, già dannata da S. Chiesa come repugnante alla Divina Scrittura. Fu perciò il Sig.r Galileo, dopo la publicazione de' suoi Dialogi, chiamato a Roma dalla Congregazione del S. Offizio: dove giunto intorno alli 10 di Febbraio 1632 ab Incarnatione, dalla somma clemenza di quel Tribunale e del Sovrano Pontefice Urbano Ottavo, che già per altro lo conosceva troppo benemerito alla republica de' letterati, fu arrestato nel delizioso palazzo della Trinità de' Monti appresso l'ambasciador di Toscana, et in breve (essendogli dimostrato il suo errore) retrattò, come vero catolico, questa sua opinione; ma in pena gli fu proibito il suo Dialogo,		
A5838	quivi ripigliando i suoi studii trovò e dimostrò gran parte delle conclusioni meccaniche sopra la materia delle resistenze de' solidi,		
A5839	nel qual Discorso intese il Galileo avvertire, quanto fosse pericoloso il valersi de' luoghi della Sacra Scrittura per l'esplicazione di quelli effetti et conclusioni naturali che poi si possino convincer di falsità con sensate esperienze o con necessarie dimostrazioni.		
A5840	restò il Sig.r Galileo grandemente mortificato, prevedendo l'impossibilità di mai più supprimergli, con molti altri ch'egli diceva trovarsi già sparsi per l'Italia e fuori manuscritti, attenenti pure all'istessa materia, fatti da lui in varie occasioni nel corso di quel tempo in che era vissuto nell'opinione d'Aristarco e del Copernico; la quale ultimamente, per l'autorità della romana censura, egli aveva catolicamente abbandonata.		
A5841	Che perciò nel 1636 si risolse di far libera offerta alli Ill.mi et Potentissimi Stati Generali delle Provincie Unite d'Olanda del suo ammirabil trovato per l'uso delle longitudini,		
A5842	Fu dalli Stati avidamente abbracciata sì generosa offerta, e nel progresso del trattato fu gradita con lor umanissima lettera, accompagnata con superba collana d'oro,		
A5843	della quale il Sig.r Galileo non volle per allora adornarsi, supplicando gli Stati a compiacersi che il lor regalo si trattenesse in altre mani sin che l'intrapreso negozio fosse ridotto a suo fine, per non dar materia a' maligni suoi emuli di spacciarlo come espilator de' tesori di gran Signori per mezzo di vane oblazioni e presuntuosi concetti.		
A5844	volle con varii accidenti impedire l'esecuzione dell'impresa, differendola ad altri tempi, con reprimer intanto il fastoso orgoglio degli uomini,		
A5845	Aveva già il Sig.r Galileo risoluto di mai più esporre alle stampe alcuna delle sue fatiche, per non provocarsi di nuovo quelli emuli che per sua mala sorte in tutte l'altre opere sue egli aveva sperimentati		
A5846	per dimostrar gratitudine alla natura, voleva comunicar manuscritte quelle che gli restavano a varii personaggi a lui ben affetti et intelligenti delle materie in esse trattate.		
A5847	Poco dopo questa inaspettata pubblicazione, concedendomisi l'ingresso nella villa d'Arcetri, dove allor dimorava il sig.r Galileo, acciò quivi io potesse godere de' sapientissimi suoi colloquii e preziosi ammaestramenti, e contentandosi questi che nello studio delle matematiche, alle quali poco avanti mi ero applicato, io ricorresse alla viva sua voce per la soluzione di quei dubbii e difficoltà che per natural fiacchezza del mio ingegno bene spesso incontravo, accadde che nella lettura de' Dialogi sopradetti, arrivando al trattato de' moti locali, dubitai, come pur ad altri era occorso, non già della verità del principio sopra 'l quale è fondata l'intera scienza del moto accelerato, ma della necessità di supporlo come noto; onde io, ricercandolo di più evidenti confermazioni di quel supposto, fui cagione ch'egli nelle vigilie della notte, che allora con gran discapito della vita gli erano familiarissime, ne ritrovò la dimostrazione geometrica, dependente da dottrina da esso pur dimostrata contro ad una conclusione di Pappo (qual si vede nel suo trattato di Meccaniche, stampato dal suddetto P. Mersennio), et a me subito la conferì, sì come ad altri suoi amici ch'eran soliti visitarlo: et alcuni mesi dopo, compiacendosi di tenermi poi di continuo appresso la sua disciplina, per guidarmi, benché cieco come egli era di corpo, d'intelletto però lucidissimo, per il sentiero di quelli studii ch'egli intendeva ch'io proseguisse, imposemi ch'io facesse il disteso di quel teorema, per la difficoltà che gli arrecava la sua cecità nell'esplicarsi dove occorreva usar figure e caratteri; e di questo ne mandò più copie per l'Italia et in Francia alli amici suoi. Per una simil occasione di dubitare mi aveva ancora esplicato una sua considerazione o dimostrazione sopra la 5a e 7a definizione del quinto libro d'Euclide, dettandola a me dopo in dialogo per inserirla in detto suo libro appresso la prima proposizione del moto equabile, quando si fosse ristampato; et è quell'istessa dimostrazione che, a richiesta di V. A. S., fu poi distesa dal Sig.rEvangelista Torricelli, che l'aveva sentita dal medesimo Sig.r Galileo.		
A5848	portando insieme la soluzione di gran numero di problemi naturali di Aristotele e di altri suoi detti et opinioni, con discoprirvi manifeste fallacie, et in specie nel trattato De incessu animalium;		
A5849	la libertà della campagna fosse il libro della natura, sempre aperto a chi con gl'occhi dell'intelletto gustava di leggerlo e di studiarlo; dicendo che i caratteri con che era scritto erano le proposizioni, figure e conclusioni geometriche, per il cui solo mezzo potevasi penetrare alcuno delli infiniti misterii dell'istessa natura. Era perciò provvisto di pochissimi libri, ma questi de' migliori e di prima classe: lodava ben sì il vedere quanto in filosofia e geometria era stato scritto di buono, per dilucidare e svegliar la mente a simili e più alte speculazioni; ma ben diceva che le principali porte per introdursi nel ricchissimo erario della natural filosofia erano l'osservazioni e l'esperienze, che, per mezzo delle chiavi de' sensi, da i più nobili e curiosi intelletti si potevano aprire.		
A5850	la libertà della campagna fosse il libro della natura, sempre aperto a chi con gl'occhi dell'intelletto gustava di leggerlo e di studiarlo; dicendo che i caratteri con che era scritto erano le proposizioni, figure e conclusioni geometriche, per il cui solo mezzo potevasi penetrare alcuno delli infiniti misterii dell'istessa natura.		
A5851	ben diceva che le principali porte per introdursi nel ricchissimo erario della natural filosofia erano l'osservazioni e l'esperienze,		
A5852	Ebbe assai più in odio l'avarizia che la prodigalità.		
A5853	Spese liberalmente in sollevar i depressi, in ricevere et onorare forestieri, in somministrar le comodità necessarie a poveri, eccellenti in qualch'arte o professione, mantenendogli in casa propria finché gli provvedesse di convenevol trattenimento.		
A5854	Non fu il Sig.r Galileo ambizioso delli onori del volgo,		
A5855	La modestia gli fu sempre compagna; in lui mai si conobbe vanagloria o iattanza.		
A5856	Fu nelle conversazioni universalmente amabilissimo, poiché discorrendo sul serio era ricchissimo di sentenze e concetti gravi, e ne' discorsi piacevoli l'arguzie et i sali non gli mancavano.		
A5857	Fu dotato dalla natura d'esquisita memoria; e gustando in estremo la poesia, aveva a mente, tra gl'autori latini, gran parte di Vergilio, d'Ovidio, Orazio e di Seneca, e tra i toscani quasi tutto 'l Petrarca, tutte le rime del Berni, e poco meno che tutto il poema di Lodovico Ariosto, che fu sempre il suo autor favorito e celebrato sopra gl'altri poeti, avendogli intorno fatte particolari osservazioni e paralleli col Tasso sopra moltissimi luoghi.		
A5858	Rinovò nella patria, e si può dire nell'Italia, le matematiche e la vera filosofia; e questo non solo con le pubbliche e private lezzioni nelle città di Pisa, Padova, Venezia, Roma e Firenze, ma ancora con le continue dispute che ne' congressi avanti di lui si facevano, instruendo particolarmente moltissimi curiosi ingegni e gran numero di gentiluomini, con lor notabili acquisti. Et in vero il Sig.r Galileo ebbe dalla natura così maravigliosa abilità d'erudire, che gli stessi scolari facevan in breve tempo conoscer la grandezza del loro maestro.		
A5859	con le continue dispute che ne' congressi avanti di lui si facevano, instruendo particolarmente moltissimi curiosi ingegni e gran numero di gentiluomini, con lor notabili acquisti.		
A5860	Accrescevasi questo grido dal talento sopranaturale ch'egl'ebbe nell'esaltar le facultà matematiche sopra tutte l'altre scienze, dimostrando con assai ricca et maestosa maniera le più belle e curiose conclusioni che trar si possino dalla geometria, esplicandole con maravigliosa facilità, con utile e diletto insieme delli ascoltanti.		
A5861	che se così fosse facile il far raccolta delle sue ingegnose risposte come si può dell'altrui proposte, certo è che si accumulerebbe un tesoro di inestimabil valore,		
A5862	istorica purità		
A5863	vivacità del suo ingegno, poiché nell'ore di spasso esercitavasi per lo più in fabbricarsi di propria mano varii strumenti e machinette, con imitare e porre in piccol modello ciò che vedeva d'artifizioso, come di molini, galere, et anco d'ogni altra macchina ben volgare.		
A5864	non gli pareva di dover così facilmente assentire a' soli detti et opinioni delli antichi o moderni scrittori, mentre potevasi col discorso e con sensate esperienze appagar sé medesimo		
A5865	E perciò nelle dispute di conclusioni naturali fu sempre contrario alli più acerrimi difensori d'ogni detto Aristotelico, acquistandosi nome tra quelli di spirito della contradizione, et in premio delle scoperte verità provocandosi l'odio loro;		
A5866	evidenza		
A5867	con la sagacità del suo ingegno inventò quella semplicissima e regolata misura del tempo per mezzo del pendulo		
A5868	adattarla all'uso della medicina per la misura della frequenza de' polsi, con stupore e diletto de' medici di que' tempi e come pure oggi si pratica volgarmente		
A5869	fu il primo che l'applicasse alle osservazioni celesti, con incredibile acquisto nell'astronomia e geografia		
A5870	vedde aperta l'unica strada di pervenire alla cognizione del vero		
A5871	maniera del dimostrare, e vedde aperta l'unica strada di pervenire alla cognizione del vero		
A5872	sovvennegli un nuovo modo esattissimo di poter scoprire il furto di quell'orefice nella corona d'oro di Hierone		
A5873	libera maniera di filosofare e discorrere		
A5874	e' ventiuno anni di sua età, con due anni soli di studio di geometria, inventò quello ch'in tal materia si vede scritto nell'Appendice impressa alla fine de' suoi Dialoghi delle due Nuove Scienze della meccanica e del moto locale		
A5875	urono da esso convinte di falsità, per mezzo d'esperienze e con salde dimostrazioni e discorsi, moltissime conclusioni dell'istesso Aristotele intorno alla materia del moto, sin a quel tempo state tenute per chiarissime et indubitabili		
A5876	furono da esso convinte di falsità, per mezzo d'esperienze e con salde dimostrazioni e discorsi, moltissime conclusioni dell'istesso Aristotele intorno alla materia del moto, sin a quel tempo state tenute per chiarissime et indubitabili		
A5877	d'esperienze e con salde dimostrazioni e discorsi,		
A5878	replicate esperienze		
A5879	inventò varie macchine		
A5880	inventò varie macchine in servizio della medesima Republica, con suo grandissimo onore et utile insieme		
A5881	fatiche delle quali ei non faceva gran conto, essendo di esse tanto liberale donatore quanto fecondo compositore		
A5882	curiosità		
A5883	sublime ingegno		
A5884	ingegnose apparenze		
A5885	inventò il suo mirabile compasso geometrico e militare		
A5886	intese provare che la nuova stella era fuori della regione elementare et in luogo altissimo sopra tutti i pianeti, contro l'opinione della scuola peripatetica e principalmente del filosofo Cremonino, che allora procurava di sostenere il contrario e di mantenere il cielo del suo Aristotele inalterabile et esente da qualunque accidentaria mutazione		
A5887	fu questi necessitato a publicare una sua Difesa in volgare, per evidente dimostrazione di furto così detestabile e vergognoso; difendendosi insieme dalle calunnie et imposture del medesimo Capra,		
A5888	Nel 1607 trovandosi il Galileo fieramente offeso e provocato da un certo Baldassar Capra milanese, che si era allora temerariamente appropriata l'invenzione del suddetto compasso col tradurlo in latino e stamparlo nell'istessa città di Padova in faccia del medesimo autore, con titolo di Usus et fabrica circini cuiusdam proportionis, fu questi necessitato a publicare una sua Difesa in volgare, per evidente dimostrazione di furto così detestabile e vergognoso; difendendosi insieme dalle calunnie et imposture del medesimo Capra, il quale in una sua Considerazione astronomica circa la stella nuova del 1604, stampata già più di due anni avanti, l'aveva acerbamente lacerato, mosso da invidia per l'universale applauso che avevano ricevuto le tre suddette lezzioni del Galileo, fatte sopra la nuova stella.		
A5889	Ma il Capra per mezzo di queste sue abominevoli azzioni ne riportò il dovuto premio d'una perpetua ignominia,		
A5890	Ma il Capra per mezzo di queste sue abominevoli azzioni ne riportò il dovuto premio d'una perpetua ignominia, poiché dalli Eccel.mi SS. Reformatori dello Studio di Padova, dopo essersi, con rigoroso processo formato contro di quello, assicurati a pieno di tanta temerità, fu comandato supprimersi tutte le copie stampate del libro di detto Capra e proibitone la publicazione, et all'incontro conceduto al Galileo d'esporre alla luce la suddetta Difesa, per ricatto della propria reputazione et oppressione di quella del medesimo Capra.		
A5891	ingegnoso compasso del Galileo		
A5892	opere et invenzioni di assai maggior maraviglia		
A5893	Ma l'ardire di questi o l'ingratitudine, oltre al farsi palese dalla suddetta Difesa, vien dannata dalla medesima azione, et autenticata dalla gloriosa fama del Galileo, che per l'altre opere et invenzioni di assai maggior maraviglia si è poi saputo acquistare sopra quelli che pochi altri et assai deboli parti col proprio ingegno hanno saputo produrre.		
A5894	n gradimento di così nobil regalo fu immediatamente, con generosa dimostrazione della Ser.ma Republica, ne' 25 d'Agosto del 1609 ricondotto il Sig.r Galileo a vita sua alla medesima lettura, con più che triplicato stipendio del maggiore che fusse solito assegnarsi a' lettori di matematica.		
A5895	et allora inventò i microscopii d'un convesso e di un concavo, et insieme d'uno e di più convessi, applicandogli a scrupolosa osservazione de' minimi componenti delle materie e della mirabile struttura delle parti e membra delli insetti, nella piccolezza de' quali fece con maraviglia vedere la grandezza di Dio e le miracolose operazioni della natura.		
A5896	lasciando di rimirar gl'oggetti terreni, si rivolse a contemplazioni più nobili.		
A5897	tutte manifestò poi al mondo per mezzo del suo Nuncio Sidereo		
A5898	ma in breve gl'uni e gl'altri necessariamente cedettero alle confermazioni de' più savii, all'esperienze et al senso medesimo		
A5899	all'esperienze et al senso medesimo		
A5900	diedero gran materia di discorsi a' filosofi et astronomi di que' tempi		
A5901	generosità		
A5902	Ma nel Ser.mo D. Cosimo de' Medici non cedé punto a questa comune curiosità la sua regia munificenza, poi che volle con propria lettera de' 10 Luglio 1610 richiamarlo di Padova al suo servizio con titolo di Primario e Sopraordinario Matematico dello Studio di Pisa, senz'obligo di leggervi o risedervi, e di Primario Filosofo e Matematico della sua Ser.ma Altezza, assegnandogli a vita amplissimo stipendio, proporzionato alla somma generosità di un tanto Principe.		
A5903	ropalando quest'altra ammirabile novità tra gl'astronomi e matematici d'Europa		
A5904	l'osservò finalmente mutar figure come la luna, propalando quest'altra ammirabile novità tra gl'astronomi e matematici d'Europa		
A5905	dimostrò le macchie solari		
A5906	diede publicamente notizia delle novità delle macchie solari;		
A5907	molte ingegnose conclusioni		
A5908	nuove et esatte esperienze confermarle per satisfare all'ignoranza delli avversarii		
A5909	Contro la dottrina di tal Discorso si sollevò tutta la turba peripatetica, et immediatamente si veddero piene le stamperie di opposizioni et apologie, alle quali fu poi nel 1615 abondantemente risposto dal P. D. Benedetto Castelli, matematico allora di Pisa e già discepolo del Sig.r Galileo, a fine di sottrarre il suo maestro da occuparsi in così frivole controversie.		
A5910	et avendo ricevuto lettera dal Sig.r Marco Velsero, Duumviro d'Augusta, accompagnata con tre del suddetto Apelle sopra l'istesso argumento, ne i 4 di Maggio del 1612 rispose a quella con varie considerazioni sopra le lettere del medesimo Apelle, replicando ancora con altra de' 14 d'Agosto susseguente; e ricevendo dal Sig.r Velsero altre speculazioni e discorsi d'Apelle, scrisse la terza lettera del primo di Dicembre prossimo, sempre confermandosi con nuove e più accurate ragioni ne' suoi concetti: e di qui nacque l' Istoria e Demostrazioni delle Macchie Solari e loro accidenti, che nel 1613 fu publicata in Roma dall'Accademia de' Lincei insieme con le suddette lettere e disquisizioni del finto Apelle, dedicandola al medesimo Sig.r Filippo Salviati, nella villa del quale aveva il Sig.r Galileo osservato e scritto sopra queste apparenze; vedendosi in detta istoria ciò che di vero, o di probabile almeno, è stato detto fin ora sopra argumento così difficile e dubbio.		
A5911	Poi che il suddetto Matematico, offendendosi fuor del dovere e contro l'obligo di filosofo che le sue proposizioni non fossero ammesse senz'altro esame per infallibili e vere, o pure anche invidiando alla novità de' concetti così dottamente spiegati nel sopradetto Discorso delle Comete, indi a poco publicò una certa sua Libra astronomica e filosofica, mascherata con finto nome di Lotario Sarsio Sigensano, nella quale trattando con termini poco discreti il Sig.r Mario Guiducci e con molesti punture il Sig.r Galileo, necessitò questo a rispondere col suo Saggiatore, scritto in forma di lettera al Sig.r D. Virginio Cesarini, stampato in Roma nel 1623 dalli Accademici Lincei e dedicato al Sommo Pontefice Urbano Ottavo; per la qual opera chiaramente si scorge, quanto si deva alle persecuzioni delli emuli del Sig.r Galileo, ch'in certo modo sono stati autori di grandissimi acquisti in filosofia, destando in quello concetti altissimi e peregrine speculazioni, delle quali per altro saremmo forse restati privi.		
A5912	Ma essendosi già il Sig.r Galileo per l'altre sue ammirabili speculazioni con immortal fama sin al cielo inalzato, e con tante novità acquistatosi tra gl'uomini del divino, permesse l'Eterna Providenza ch'ei dimostrasse l'umanità sua con l'errare, mentre nella discussione de' due sistemi si dimostrò più aderente all'ipotesi Copernicana, già dannata da S. Chiesa come repugnante alla Divina Scrittura. Fu perciò il Sig.r Galileo, dopo la publicazione de' suoi Dialogi, chiamato a Roma dalla Congregazione del S. Offizio: dove giunto intorno alli 10 di Febbraio 1632 ab Incarnatione, dalla somma clemenza di quel Tribunale e del Sovrano Pontefice Urbano Ottavo, che già per altro lo conosceva troppo benemerito alla republica de' letterati, fu arrestato nel delizioso palazzo della Trinità de' Monti appresso l'ambasciador di Toscana, et in breve (essendogli dimostrato il suo errore) retrattò, come vero catolico, questa sua opinione		
A5913	fu arrestato nel delizioso palazzo della Trinità de' Monti appresso l'ambasciador di Toscana, et in breve (essendogli dimostrato il suo errore) retrattò, come vero catolico, questa sua opinione		
A5914	in pena gli fu proibito il suo Dialogo		
A5915	ripigliando i suoi studii trovò e dimostrò gran parte delle conclusioni meccaniche sopra la materia delle resistenze de' solidi, con altre speculazioni		
A5916	rovò e dimostrò gran parte delle conclusioni meccaniche sopra la materia delle resistenze de' solidi, con altre speculazioni		
A5917	n Germania fu tradotta e publicata in latino dal suddetto Mattia Berneggero, e da altri nelle lingue franzesi, inglesi e tedesche; et appresso fu stampato in Olanda, con la versione latina fatta da un tal Sig.r Elia Deodati, famosissimo iurisconsulto di Parigi e grandissimo litterato, un tal Discorso scritto già in volgare dal Sig.r Galileo circa l'anno 1615		
A5918	el qual Discorso intese il Galileo avvertire, quanto fosse pericoloso il valersi de' luoghi della Sacra Scrittura per l'esplicazione di quelli effetti et conclusioni naturali che poi si possino convincer di falsità con sensate esperienze o con necessarie dimostrazioni		
A5919	nell'opinione d'Aristarco e del Copernico; la quale ultimamente, per l'autorità della romana censura, egli aveva catolicamente abbandonata.		
A5920	per non dar materia a' maligni suoi emuli di spacciarlo come espilator de' tesori di gran Signori per mezzo di vane oblazioni e presuntuosi concetti.		
A5921	voleva comunicar manuscritte quelle che gli restavano a varii personaggi a lui ben affetti et intelligenti delle materie in esse trattate		
A5922	dimostrazione geometrica		
A5923	accadde che nella lettura de' Dialogi sopradetti, arrivando al trattato de' moti locali, dubitai, come pur ad altri era occorso, non già della verità del principio sopra 'l quale è fondata l'intera scienza del moto accelerato, ma della necessità di supporlo come noto; onde io, ricercandolo di più evidenti confermazioni di quel supposto, fui cagione ch'egli nelle vigilie della notte, che allora con gran discapito della vita gli erano familiarissime, ne ritrovò la dimostrazione geometrica, dependente da dottrina da esso pur dimostrata contro ad una conclusione di Pappo (qual si vede nel suo trattato di Meccaniche, stampato dal suddetto P. Mersennio), et a me subito la conferì, sì come ad altri suoi amici ch'eran soliti visitarlo		
A5924	filosofica curiosità		
A5925	la libertà della campagna fosse il libro della natura, sempre aperto a chi con gl'occhi dell'intelletto gustava di leggerlo e di studiarlo		
A5926	le principali porte per introdursi nel ricchissimo erario della natural filosofia erano l'osservazioni e l'esperienze, che, per mezzo delle chiavi de' sensi, da i più nobili e curiosi intelletti si potevano aprire		
A5927	, per mezzo delle chiavi de' sensi, da i più nobili e curiosi intelletti si potevano aprire		
A5928	bbe assai più in odio l'avarizia che la prodigalità. Non rispiarmò a spesa alcuna in far varie prove et osservazioni per conseguir notizie di nuove et ammirabili conseguenze.		
A5929	Spese liberalmente in sollevar i depressi, in ricevere et onorare forestieri, in somministrar le comodità necessarie a poveri, eccellenti in qualch'arte o professione, mantenendogli in casa propria finché gli provvedesse di convenevol trattenimento		
