Argument ID	Conclusion	Stance	Premise
B5182	/	/	Cinderella Cat, who stayed behind, began to cry.
B5183	/	/	the shoe fitted Cinderella
B5184	/	/	he shoe fitted Cinderella
B5189	/	/	they saw her waving and he came to fetch her
B5191	/	/	will you stay here tonight, because there is a ball here
B5192	/	/	I don't care about that; I'm going, but that's where my old lady is
B5197	/	/	It was Horse's skin
B5199	/	/	and Horse's skin threw to her the ring that the king had given her without her seeing it
B5202	/	/	The nurse was taking the broth to the king, and Horse's skin threw to her the ring that the king had given her without her seeing it.
B5203	/	/	It was Horse's skin.
B5205	/	/	And what about your daughters?
B5210	/	/	The boy waited and waited
B5211	/	/	she would also not give her father any orange
B5212	/	/	he would not give her oranges because she had killed her,
B5213	/	/	she would also not give her father any orange because he had eaten her
B5215	/	/	she gave him all of them because he had saved her.
B5217	/	/	the hand of a child
B5221	/	/	he discovered the hand of a child
B5222	/	/	he let out her grief and began to weep
B5224	/	/	, the boy said he was taking them to his neighbour's dog, who had asked him for them
B5225	/	/	the boy said he was taking them to his neighbour's dog, who had asked him for them.
B5226	/	/	she replied that she would not give her oranges because she had killed her,
B5227	/	/	her brother asked for an orange, and she gave him all of them because he had saved her
B5228	/	/	he would not give her oranges
B5229	/	/	May St. Anthony be your godfather.
B5231	/	/	I'll give you some biscuits.
B5232	/	/	The little ones came in
B5234	/	/	Saint Anthony came, and warned them
B5236	/	/	As soon as the old woman began to burn, two wolf-dogs came out of her eyes, and remained at the obedience of the children, hunting all the game for them.
B5237	/	/	The old woman starts to jump on the shovel,
B5238	/	/	the little ones pushed her inside the oven,
B5239	/	/	It was a poor boy, with two little dogs that he was carrying.
B5245	/	/	and set the princess free.
B5246	/	/	seeing that they were fat,
B5247	/	/	May St. Anthony be your godfather
B5248	/	/	The little ones came in;
B5250	/	/	The godson of Saint Anthony
B5251	/	/	put the tail of a mouse he had caught through the hole, and the old woman let them stay longer
B5253	/	/	Saint Anthony came,
B5254	/	/	Jump you, aunt, first, so that we may know how it is
B5255	/	/	the little ones pushed her inside the oven
B5256	/	/	the little ones pushed her inside the oven, saying:   By the grace of Saint Anthony Carry this devil to hell.
B5257	/	/	remained at the obedience of the children, hunting all the game for them.
B5258	/	/	free
B5259	/	/	Now the king gave his daughter in marriage to whomsoever would save her.
B5260	/	/	
B5261	/	/	godson of Saint Anthony
B5262	/	/	, hunting all the game for them.
B5264	/	/	with two little dogs that he was carrying.
B5266	/	/	That's him, my father. That's the one
B5267	/	/	the godson of Saint Anthony
B5271	/	/	he marriage was made with the princess, and it was the godson of Saint Anthony who made all his family happy
B5272	/	/	The children ate chestnuts
B5274	/	/	the children, seeing the witch's confusion, laughed
B5275	/	/	Blessed be Our Lady and St. Joseph,
B5276	/	/	and threw the witch into the oven.
B5277	/	/	The children, instead of putting their little fingers in, put in the tail of a little mouse that they had found in the chest.
B5278	/	/	for you are already very fat
B5280	/	/	she also made a little hole in the gourd for the children to drink the wine
B5281	/	/	The children said, Blessed be Our Lady and St. Joseph, and threw the witch into the oven.
B5282	/	/	you will say: Blessed be Our Lady and St. Joseph, and throw her in the oven
B5283	/	/	Now the children were very hungry, so they very cleverly took the fritters
B5285	/	/	you are already very fat
B5286	/	/	throw the shells on the path, so that they could be guided by them when they returned home
B5287	/	/	the old woman made a little hole in the bread, took out the crumb and gave it to the children
B5288	/	/	the witch is going to heat up the oven to roast you
B5289	/	/	took the money that the witch had in the house
B5290	/	/	The witch was badly wounded and died
B5291	/	/	The witch was badly wounded and died, and the children returned to their father's house, and took the money that the witch had in the house
B5292	/	/	they saw a light; they drew nearer, and saw a house by the light; they went in
B5293	/	/	Just now I saw a prettier woman at a window doing her hair
B5294	/	/	The servants took pity on her and left her
B5295	/	/	If anyone is there, let him appear
B5296	/	/	Now don't worry; you'll stay with us, and we'll take care that you, who are our sister.
B5299	/	/	they loved her very much and treated her.
B5301	/	/	I'll pay you well.
B5308	/	/	The servants took pity on her and left her.
B5309	/	/	She went inside and made supper,
B5311	/	/	my brothers give me as many shoes as I want;
B5313	/	/	and afterwards she wanted to have her killed, but she couldn't do it.
B5319	/	/	The oldest of the two daughters was very fond of giving alms to the poor
B5321	/	/	The girl gave him some old trousers and an old jacket that belonged to her father
B5324	/	/	The prince felt for the child
B5326	/	/	and took her to the palace,
B5327	/	/	and suspected that he had something hidden there
B5328	/	/	One day, the Prince forgot the key, and the mother entered the room
B5329	/	/	especially when she noticed that she had no hands
B5330	/	/	I'm very sorry for that
B5337	/	/	and immediately wrote his mother ordering her to kill the monster and the girl without hands.
B5340	/	/	The prince’s mother cried a lot
B5341	/	/	. She hid the child into a basket and the poor mother left to go as far as possible from the palace.
B5343	/	/	She took the child and thanked God
B5345	/	/	and lived off her sewing work.
B5347	/	/	I stayed at an inn
B5348	/	/	The Prince had the inn proprietors arrested, locked in a dungeon
B5350	/	/	go to that gentleman and ask for his blessing:
B5351	/	/	asked the prince for his blessing
B5353	/	/	the ones who had replaced the letter were killed.
B5354	/	/	Everyone was outraged with the two monsters.
B5355	/	/	The girl gave him some old trousers and an old jacket that belonged to her father.
B5356	/	/	. The girl gave him some old trousers and an old jacket that belonged to her father.
B5361	/	/	The prince felt for the child,
B5363	/	/	who was very beautiful, and took her to the palace,
B5369	/	/	The next day, the ones who had replaced the letter were killed. Everyone was outraged with the two monsters.
B5370	/	/	the ones who had replaced the letter were killed
B5372	/	/	She heard a voice:  Put the stumps into the water… She did what the voice told her to do, and when she took her arms out of the water, she had once more her dear hands. She took the child and thanked God.
B5373	/	/	Obviously, I am. Only a cruel man would ask for his beautiful child and the mother of that child to be killed…
B5374	/	/	I have it here with me.
B5375	/	/	When the prince read the letter, he got very angry and immediately wrote his mother ordering her to kill the monster and the girl without hands.
B5377	/	/	Do you come from far away? asked the innkeeper.
B5378	/	/	The Prince had the inn proprietors arrested, locked in a dungeon,
B5379	/	/	and ask for his blessing: he is your  father.
B5381	/	/	The child went running and asked the prince for his blessin
B5382	/	/	The postman told them everything that had happened there.
B5383	/	/	They agreed immediately, husband and wife, to exchange the letter for a different one
B5384	/	/	She told the boy’s mother the answer she had received from the prince. Then the poor martyr asked her to not kill the boy as she would take him away around the world.
B5387	/	/	the school of a teacher who treated her very well and gave her honey soups.
B5389	/	/	she asked her father to marry her teacher because she was a good friend of his.
B5391	/	/	The little cow with the sticks took the crumb of the bread for the girl to eat, and when she drank the water, she filled the bowl again with her drool.
B5394	/	/	gave a piece of bread to the little dog
B5395	/	/	The girl cleaned the house very well, put the pan on the fire,
B5396	/	/	Behind the door Is the one who gave me bread.
B5397	/	/	and fated her to be the most beautiful face in the world, and that when she spoke she would spit pearls out of her mouth, and they also gave her a magic wand.
B5398	/	/	and immediately fated her to be the ugliest face in the world; that when she spoke she stammered a lot, and was humpbacked.
B5399	/	/	Behind the door Is the one who hit me with a stick
B5400	/	/	he ran to fetch the little shoe, and was astonished at how small it was.
B5402	/	/	the stepmother was so angry that she threw herself down from the window and died broken.
B5404	/	/	THE SATIN SLIPPER
B5405	/	/	a teacher who treated her very well and gave her honey soups
B5406	/	/	gave her honey soups
B5411	/	/	In this way they deceived their stepmother
B5412	/	/	The girl cried and cried
B5414	/	/	n went to wash her bowels in the brook;
B5415	/	/	she hid behind the door
B5416	/	/	The girl told what happened, but changing everything, that she had messed up the house, broken the dishes, and beaten the little dog.
B5418	/	/	The girl asked the magic wand to give her a dress the colour of heaven and all trimmed with gold stars,
B5419	/	/	who remained to make dinner
B5424	/	/	The girl cleaned the house very well, put the pan on the fire, and gave a piece of bread to the little dog
B5425	/	/	the prince was not ashamed to accompany the shoemaker's son everywhere.
B5426	/	/	they always played together,
B5427	/	/	the prince heard of this he fled from the palace and went into the world in search of his friend
B5430	/	/	a king's son who was very friendly with a shoemaker's son;
B5432	/	/	but he asks him to delay his rigor, to tell the whole court what happened
B5434	/	/	but full of confidence in the power of friendship
B5435	/	/	when the prince turned to the place where his children were, he found them very merry and playing, with only a little red ribbon around their necks.
B5438	/	/	the prince and the maiden fell asleep, but the cobbler's son stayed awake in case something happened
B5439	/	/	And he who hears this and does not remain silent will turn to marble.
B5440	/	/	And he who hears this and does not remain silent will turn to marble
B5442	/	/	knowing that it was the advice of the cobbler's son that made him return home, he gave him leave to live in the palace in the company of his friend.
B5444	/	/	but the prince always consented
B5445	/	/	As he had expected this, he unloaded a sharp blow and killed the monster,
B5446	/	/	the boy began to relate everything, and gradually became marble
B5449	/	/	There was once a king's son who was very friendly with a shoemaker's son
B5456	/	/	that he would give him pardon and leave to marry the maiden
B5457	/	/	the king was very glad when he saw his son, forgave him
B5458	/	/	nowing that it was the advice of the cobbler's son that made him return home, he gave him leave to live in the palace in the company of his friend.
B5461	/	/	asked the cobbler's son what he wanted as a gift on the wedding day.
B5462	/	/	He said he only wanted one thing, and that was to sleep in the same room on the night of the engagement
B5463	/	/	They were all sorry that such fidelity was so badly repaid
B5466	/	/	The prince hesitated,
B5468	/	/	They were never parted again, and from then on they all lived very happily.
B5469	/	/	Girl, don't pick up that rattle; it could put some dirt under your nails, and cause great pain.
B5470	/	/	It was the girl who had fainted, unconscious.
B5471	/	/	On top of a box was a rattle with tow, and the girl took it to amuse herself:
B5476	/	/	and by chance, without knowing how,
B5477	/	/	The queen was already suspicious of her son's absences, and was trying to see if she could find out anything.
B5478	/	/	the prince had it made on purpose
B5482	/	/	Eat, eat, it's yours.
B5485	/	/	got up to see what it was.
B5486	/	/	He saw the queen wanting to strangle her daughter-in-law.
B5488	/	/	The queen was condemned, and the page sentenced to death
B5493	/	/	Full of curiosity, the picker wanted to see what was inside
B5495	/	/	the unhappy girl, full of curiosity, wanted to see what was in that room
B5496	/	/	saw that it had a stain of blood on it.
B5499	/	/	; but as she was very clever, what would she remember! She made a straw doll, put on her dresses, put it on the belvedere, and got into the barrel,
B5501	/	/	So the daughters all returned to their father's house;
B5502	/	/	d she ran, and ran, until she reached her father's house
B5504	/	/	fell down from the lookout, dying instantly bursting;
B5506	/	/	Since you have dared to penetrate my palace, I order you to bring me the first thing that appears to you when you arrive at your house, and if you do not comply you are certain to die in three days.
B5509	/	/	Then, without a word, he cut off the head of the poor girl, and laid her down in the same room where she had entered.
B5510	/	/	The sisters advised her to clean the key, so that the Moor would not know what she had done.
B5515	/	/	It is the same thing that had happened to his sister.
B5516	/	/	. One day she asked him to take a barrel of sugar to her father, for he was very poor;
B5518	/	/	then she saw two bowls with the names of the sisters, took their heads, put them together with the bodies, and poured the blood over their necks; and soon the sisters were alive again.
B5522	/	/	Then, without a word, he cut off the head of the poor girl, and laid her down in the same room where she had entered
B5524	/	/	The girl went into the room of the dead and saw the beheaded sisters,
B5526	/	/	. One day she asked him to take a barrel of sugar to her father, for he was very poor; the Moor said yes
B5527	/	/	She then put one of her sisters inside the barrel, and told the Moor to go quickly
B5528	/	/	and she ran, and ran, until she reached her father's house
B5529	/	/	and in the same way sent the other sister.
B5530	/	/	; but as she was very clever
B5531	/	/	She made a straw doll, put on her dresses, put it on the belvedere, and got into the barrel,
B5533	/	/	So the daughters all returned to their father's house
B5537	/	/	they rendered every day to the Almighty, they fervently implored and begged Him to complete the Eden of their life
B5538	/	/	God, certainly moved by compassion, granted them a daughter,
B5540	/	/	for all her colleagues to predict for the new-born child all the fortunes and a bright future.
B5542	/	/	imposing great penalties, with confiscation of goods and loss of life for all those who infringed it
B5543	/	/	the king and the queen went out for a walk
B5544	/	/	The princess, caring for nothing,
B5546	/	/	the girl came to see it and was so curious
B5548	/	/	the girl heard nothing and heeded nothing, so that when she arrived at the palace she began to spin.
B5549	/	/	a kindly young man,
B5555	/	/	the prince, very compassionate, tried to make her feel better
B5556	/	/	with the most persuasive words, making her see that she had lost the ones who adored her so much, but that, in compensation, she had found in him an affectionate spouse who would remedy such a cruel misfortune with affection and with his love, never extinguished
B5557	/	/	She deeply regretted the loss of her parents because of her disobedience
B5558	/	/	the prince revealed to her the whole truth, explaining how long it had been like that
B5566	/	/	very restless, she would never stop and nothing would stop with her.
B5567	/	/	to each state their oracle
B5568	/	/	and it goes without saying that they were religiously listened to, especially by the parents.
B5569	/	/	for all her colleagues to predict for the new-born child all the fortunes and a bright future
B5570	/	/	she will put a spindle in her right hand that will make her and all the palace staff fall asleep for a hundred years,
B5574	/	/	only obeying the impulses of her playful genius,
B5575	/	/	went out and arrived at  the house of a septuagenarian who was spinning against the expressly forbidden order
B5576	/	/	for fear of punishment
B5577	/	/	the girl heard nothing and heeded nothing,
B5578	/	/	a kindly young man
B5580	/	/	yet after struggling with the beasts and a thousand obstacles he managed to enter;
B5582	/	/	the Lord walked through the world
B5583	/	/	he wouldn't give the oranges to them because his father had forbidden it
B5584	/	/	Then Saint Peter and the Lord passed by,
B5585	/	/	go to an orange tree and eat as many as you like.
B5588	/	/	ask him for anything you want, and he'll give you everything
B5589	/	/	Go up to the orange trees and eat as many as you like.
B5591	/	/	Do you want salvation?  - Yes, Lord, I do,
B5592	/	/	The Lord took a bagpipe out of his pocket and gave it to the boy
B5593	/	/	The boy said that if they didn't eat it was because they didn't want to
B5594	/	/	he had a little bagpipe that made them dance and they didn't eat anything.
B5595	/	/	The reed fell down  The oven crumbled down, the boy died,  and the whole family died.
B5596	/	/	the Lord walked through the world,
B5597	/	/	Then Saint Peter and the Lord passed by, and Saint Peter said:
B5598	/	/	he'll give you everything.
B5599	/	/	but go to an orange tree and eat as many as you like.
B5600	/	/	Now ask for whatever you want.
B5601	/	/	The father, when he saw this, scolded the boy.
B5604	/	/	Oh woman, do you want to know why the boy won't let the sheep eat?
B5605	/	/	He said he wouldn't give the oranges to them because his father had forbidden it.
B5606	/	/	The boy said that if they didn't eat it was because they didn't want to; that he had a little bagpipe that made them dance and they didn't eat anything.
B5608	/	/	she was very sorry that she was so beautiful, because everyone wanted her.
B5609	/	/	She asked her father to give her a blue and grey dress and her father gave it to her.
B5610	/	/	; her father did as she wished
B5611	/	/	went from there to serve as a maid.
B5613	/	/	The inhabitants of the city gathered to make a great feast that lasted three days
B5617	/	/	I'm from the land of the boot.
B5618	/	/	I’m from the land of the cane.
B5619	/	/	I’m from the land of the towel.
B5623	/	/	Beautiful White told the reason for all this
B5624	/	/	and her father gave it to her.
B5625	/	/	She got the dress right away.
B5626	/	/	her father did as she wished.
B5630	/	/	— Where are you from?
B5631	/	/	— I'm from the land of the boot
B5633	/	/	Where are you from?
B5639	/	/	the king's disease,
B5640	/	/	- Take these cakes to your grandmother.
B5643	/	/	she asked him, as he was a doctor, to prescribe her some herbs that were around there.
B5644	/	/	She did so immediately and picked them and took them to her grandmother's house.
B5645	/	/	He dressed himself in the same dresses as the old woman
B5646	/	/	it looks like you have big ears today?
B5648	/	/	And why do you have such big eyes?
B5650	/	/	I'll go and see if she wants anything.
B5651	/	/	in their place he put two large stones and baked the wolf's belly with a large needle.
B5652	/	/	he fell into the water and drowned.
B5653	/	/	They ate the cakes.
B5654	/	/	Take these cakes to your grandmother.
B5657	/	/	As soon as the wolf got to the old woman's house he took the key out of the hole and opened the door, reached the old woman's bed and swallowed it
B5659	/	/	Hearing this, he said to himself: - Maybe the old woman is worse
B5660	/	/	I'll go and see if she wants anything
B5664	/	/	had sworn to always stand by each other in the works that fortune would destine them
B5665	/	/	Pedrito was to accompany him
B5667	/	/	to save the princess
B5668	/	/	The princess shall pass over a bridge; she shall pass and the bridge will fall
B5669	/	/	will ask for water, and if she is given it and drinks it, she will die
B5670	/	/	The princess will feel sleepy on the way and will ask to rest; but while she sleeps she will be bitten by a serpent and will die right there
B5671	/	/	, he tried to warn Prince Pedro of the great misfortunes that awaited the princess
B5673	/	/	Pedro's pain was so great
B5675	/	/	As soon as Pedrito saw this, he went to a certain sorceress so that she could help him in such an affliction
B5676	/	/	his prize was to marry a princess
B5679	/	/	his prize was to marry a princess, Pedro's sister,
B5681	/	/	Whoever hears and tells this Shall turn to stone.
B5682	/	/	had sworn to always stand by each other
B5686	/	/	Whoever hears and tells this Shall turn to stone.»
B5687	/	/	but at the same time that Pedrito was becoming a man Pedro was becoming a statue.
B5688	/	/	at the same time that Pedrito was becoming a man Pedro was becoming a statue.
B5689	/	/	take its blood and pour it over the statue of Peter and he will come back to life.»
B5694	/	/	kill it by the neck, take its blood and pour it over the statue of Peter and he will come back to life.»
B5696	/	/	a prince called Pedro who had a breastfeeding sibling called Pedrito
B5697	/	/	And at this they came down and beat the messenger, who died.
B5699	/	/	The king had promised to give the princess to whoever cured her
B5701	/	/	then the devils came up and said to one another:
B5702	/	/	and the owner would give four crusades in silver to whoever would draw the water out.
B5703	/	/	the snake that she has would come out right away,
B5705	/	/	who was watching
B5707	/	/	THE ONE WHO GOD HELPS
B5709	/	/	the one who God helps
B5710	/	/	he who  God helps
B5712	/	/	the one who God helps  is better off
B5713	/	/	there's a little light shining so far away; I'm going to stay there under that house
B5714	/	/	if you took a basin of milk and turned the princess upside down with her mouth in the basin, the snake that she has would come out right away, which is bad for her
B5715	/	/	who was watchin
B5716	/	/	He received the four crusades
B5717	/	/	if he wanted to marry her or if he wanted half of the king's income and a horse to ride
B5718	/	/	The king did so
B5720	/	/	spiegate da me con istorica purità, e con intera fedeltà registrate
B5722	/	/	Cominciò questi ne' prim'anni della sua fanciullezza a dar saggio della vivacità del suo ingegno, poiché nell'ore di spasso esercitavasi per lo più in fabbricarsi di propria mano varii strumenti e machinette, con imitare e porre in piccol modello ciò che vedeva d'artifizioso, come di molini, galere, et anco d'ogni altra macchina ben volgare. In difetto di qualche parte necessaria ad alcuno de' suoi fanciulleschi artifizii suppliva con l'invenzione, servendosi di stecche di balena in vece di molli di ferro, o d'altro in altra parte, secondo gli suggeriva il bisogno, adattando alla macchina nuovi pensieri e scherzi di moti, purché non restasse imperfetta e che vedesse operarla.
B5723	/	/	In difetto di qualche parte necessaria ad alcuno de' suoi fanciulleschi artifizii suppliva con l'invenzione,
B5724	/	/	il giovane, conoscendo la tenuità del suo stato e volendosi pur sollevare, si propose di supplire alla povertà della sua sorte con la propria assiduità nelli studii; che perciò datosi alla lettura delli autori latini di prima classe, giunse da per sé stesso a quell'erudizione nelle lettere umane, della quale si mostrò poi in ogni privato congresso, ne' circoli e nell'accademie, riccamente adornato, valendosene mirabilmente con ogni qualità di persona, in qualunque materia, morale o scientifica, seria o faceta, che fosse proposta.
B5730	/	/	In questo mentre con la sagacità del suo ingegno inventò quella semplicissima e regolata misura del tempo per mezzo del pendulo,
B5731	/	/	e facendone esperienze esattissime, si accertò dell'egualità delle sue vibrazioni,
B5733	/	/	della quale invenzione si valse poi in varie esperienze e misure di tempi e moti, e fu il primo che l'applicasse alle osservazioni celesti, con incredibile acquisto nell'astronomia e geografia.
B5734	/	/	Di qui s'accorse che gl'effetti della natura, quantunque apparischin minimi et in niun conto osservabili, non devon mai dal filosofo disprezzarsi, ma tutti egualmente e grandemente stimarsi; essendo perciò solito dire che la natura operava molto col poco, e che le sue operazioni eran tutte in pari grado maravigliose.
B5738	/	/	sovvennegli un nuovo modo esattissimo di poter scoprire il furto di quell'orefice nella corona d'oro di Hierone : et allora scrisse la fabbrica et uso di quella sua bilancetta, per la quale s'ha cognizione delle gravità in specie di diverse materie e della mistione o lega de' metalli,
B5740	/	/	Con questi et altri suoi ingegnosi trovati,
B5742	/	/	inventò quello ch'in tal materia si vede scritto nell'Appendice impressa alla fine de' suoi Dialoghi delle due Nuove Scienze della meccanica e del moto locale, con gran satisfazione e maraviglia del medesimo Sig.r Guidubaldo, il quale per così acute invenzioni l'esaltò a segno appresso il Ser.mo Gran Duca Ferdinando Primo e l'Eccel.mo Principe Don Giovanni de' Medici, ch'in breve divenne a loro gratissimo e familiare:
B5744	/	/	per mezzo d'esperienze
B5746	/	/	dimostrando ciò con replicate esperienze, fatte dall'altezza del Campanile di Pisa con l'intervento delli altri lettori e filosofi e di tutta la scolaresca;
B5748	/	/	giudizio dato da esso sopra una tal macchina, d'invenzione d'un eminente soggetto, proposta per votar la darsina di Livorno, alla quale il Galileo con fondamenti meccanici e con libertà filosofica aveva fatto pronostico di mal evento (come in effetto seguì),
B5751	/	/	nel qual tempo inventò varie macchine in servizio della medesima Republica, con suo grandissimo onore et utile insieme, come dimostrano gl'amplissimi privilegi ottenuti da quella;
B5752	/	/	essendo di esse tanto liberale donatore quanto fecondo compositore.
B5753	/	/	In questi medesimi tempi ritrovò i termometri, cioè quelli strumenti di vetro, con acqua et aria, per distinguer le mutazioni di caldo e freddo e la varietà de' temperamenti de' luoghi;
B5754	/	/	Circa l'anno 1597 inventò il suo mirabile compasso geometrico e militare,
B5758	/	/	In questi medesimi tempi fece studio et osservazione particolare sopra la virtù della calamita
B5759	/	/	trovò modo sicuro di armarne qualunque pezzo, che sostenesse di ferro ottanta e cento volte più che disarmato;
B5762	/	/	il Capra per mezzo di queste sue abominevoli azzioni ne riportò il dovuto premio d'una perpetua ignominia,
B5763	/	/	Non fu già valevole tal Difesa a reprimere l'audacia o la troppa confidenza di alcuni altri d'altre nazioni, i quali, allettati o traportati dalla novità e vaghezza dell'invenzione o dalla mirabil copia e facilità de' suoi usi, non esponessero alle stampe, come interamente lor proprio, questo ingegnoso compasso del Galileo, publicandolo, o con diverse inscrizioni in altra forma ridotto o con nuove linee et ad altri usi ampliato, senza pur far menzione del principale autore di tal strumento;
B5764	/	/	Con questa sola relazione, tornando subito il Sig.r Galileo a Padova, si pose a specularne la fabbrica, quale immediatamente ritrovò la seguente notte: poiché il giorno appresso, componendo lo strumento nel modo che se lo aveva immaginato, non ostante l'imperfezione de' vetri che poté avere, ne vidde l'effetto desiderato,
B5765	/	/	sopra le maggiori altezze della città fece vedere et osservare gl'oggetti in varie lontananze a' primi Senatori di quella Republica, con lor infinita maraviglia; e riducendo lo strumento continuamente a maggior perfezione, si risolse finalmente, con la solita prodigalità nel comunicare le sue invenzioni, di far libero dono di questa ancora al Ser.mo Principe o Doge Leonardo Donati et insieme a tutto 'l Senato Veneto, presentando con lo strumento una scrittura nella quale ei dichiarava la fabbrica, gl'usi e le maravigliose conseguenze che in terra e in mare da quello trar si potevano.
B5766	/	/	sopra le maggiori altezze della città fece vedere et osservare gl'oggetti in varie lontananze a' primi Senatori di quella Republica, con lor infinita maraviglia;
B5767	/	/	si risolse finalmente, con la solita prodigalità nel comunicare le sue invenzioni, di far libero dono di questa ancora al Ser.mo Principe o Doge Leonardo Donati et insieme a tutto 'l Senato Veneto,
B5769	/	/	In gradimento di così nobil regalo fu immediatamente, con generosa dimostrazione della Ser.ma Republica, ne' 25 d'Agosto del 1609 ricondotto il Sig.r Galileo a vita sua alla medesima lettura, con più che triplicato stipendio del maggiore che fusse solito assegnarsi a' lettori di matematica.
B5770	/	/	pensò ancora al modo di perfezionar assai più la nostra vista con fargli perfettamente discernere quelle minuzie le quali, benché situate in qualunque breve distanza dall'occhio, gli si rendono impercettibili; et allora inventò i microscopii d'un convesso e di un concavo, et insieme d'uno e di più convessi, applicandogli a scrupolosa osservazione de' minimi componenti delle materie e della mirabile struttura delle parti e membra delli insetti,
B5771	/	/	conseguitala a gran segno, lasciando di rimirar gl'oggetti terreni, si rivolse a contemplazioni più nobili.
B5772	/	/	E prima, riguardando il corpo lunare, lo scoperse di superficie ineguale, ripieno di cavità e prominenze a guisa della terra. Trovò che la Via Lattea e le nebulose altro non erano ch'una congerie di stelle fisse, che per la loro immensa distanza, o per la lor piccolezza rispetto all'altre, si rendevano impercettibili alla nuda e semplice vista. Vidde sparse per lo cielo altre innumerabili stelle fisse, state incognite all'antichità: e rivolgendosi a Giove con altro migliore strumento, ch'egli s'era nuovamente preparato, l'osservò corteggiato da quattro stelle, che gli s'aggirano intorno per orbi determinati e distinti, con regolati periodi ne' lor moti; e consecrandogli all'immortalità della Ser.ma Casa di V. A., gli diede nome di Stelle o Pianeti Medicei: e tutto questo scoperse in pochi giorni del mese di Gennaio del 1610 secondo lo stile romano, continuando tali osservazioni per tutto 'l Febbraio susseguente; quali tutte manifestò poi al mondo per mezzo del suo Nuncio Sidereo,
B5773	/	/	diedero gran materia di discorsi a' filosofi et astronomi di que' tempi, molti de' quali su 'l principio ebbero gran repugnanza in prestargli fede, e molti temerariamente si sollevarono, altri con scritture private et altri più incauti sin con le stampe , stimando quelle vanità e delirii o finti avvisi del Sig.r Galileo, o pure false apparenze et illusioni de' cristalli; ma in breve gl'uni e gl'altri necessariamente cedettero alle confermazioni de' più savii, all'esperienze et al senso medesimo.
B5775	/	/	all'esperienze et al senso medesimo.
B5779	/	/	per prima assicurarsene con replicate osservazioni, e poter intanto formar concetto della essenza loro e con qualche probabilità almeno pronunciarne la sua oppinione.
B5780	/	/	assicurarsene con replicate osservazioni
B5783	/	/	nel Ser.mo D. Cosimo de' Medici non cedé punto a questa comune curiosità la sua regia munificenza, poi che volle con propria lettera de' 10 Luglio 1610 richiamarlo di Padova al suo servizio con titolo di Primario e Sopraordinario Matematico dello Studio di Pisa, senz'obligo di leggervi o risedervi, e di Primario Filosofo e Matematico della sua Ser.ma Altezza, assegnandogli a vita amplissimo stipendio, proporzionato alla somma generosità di un tanto Principe.
B5785	/	/	Intorno alla fine di Marzo del 1611, desiderato il Sig.r Galileo et aspettato da tutta Roma, quivi si condusse, e nell'Aprile susseguente fece vedere i nuovi spettacoli del cielo a molti SS. Prelati e Cardinali, e particolarmente nel Giardino Quirinale, presente il Sig.r Card.le Bandini et i Mons.ri Dini, Corsini, Cavalcanti, Strozzi, Agucchia, et altri Signori, dimostrò le macchie solari:
B5786	/	/	Avendo dunque egli solo veduto il primo nel cielo tante e così gran maraviglie, state occulte all'antichità, era ben dovere ch'egli in avvenire con nome di Linceo dovesse chiamarsi; onde allora fu quivi ascritto nella famosissima Accademia de' Lincei, poco avanti instituita dal Sig.r Principe Federigo Cesi, Marchese di Monticelli.
B5788	/	/	In occasione delle dispute che nacquero in proposito del galleggiare, soleva dire il Sig.r Galileo, non vi esser più sottile né più industriosa maestra dell'ignoranza, poiché per mezzo di quella gl'era sortito di ritrovare molte ingegnose conclusioni e con nuove et esatte esperienze confermarle per satisfare all'ignoranza delli avversarii, alle quali per appagare il proprio intelletto non si sarebbe applicato.
B5790	/	/	quivi fece scrupolosissime osservazioni intorno alle macchie solari:
B5793	/	/	al conseguimento di ciò si richiedeva un'esatta cognizione de' periodi e moti di quelle stelle,
B5794	/	/	quella non si poteva ottenere se non dal tempo, con moltissime e puntuali osservazioni:
B5795	/	/	quantunque in meno di quindici mesi dal primo discoprimento de' Pianeti Medicei arrivasse ad investigare i lor movimenti con notabile aggiustatezza per le future predizioni, volle però con altre più esquisite osservazioni, e più distanti di tempo, emendargli.
B5797	/	/	per facilitare i mezzi per condurla a buon fine, conferisse a S. Maestà un altro suo nuovo trovato, pur di grandissimo uso et acquisto nella navigazione, da S. A. stimatissimo e custodito con segretezza; et era l'invenzione d'un altro differente occhiale, col quale potevasi dalla cima dell'albero o del calcese d'una galera riconoscer da lontano la qualità, numero e forze de' vasselli nemici, assai prima dell'inimico medesimo, con egual prestezza e facilità che con l'occhio libero, guardandosi in un tempo stesso con amendue gl'occhi, e potendosi di più aver notizia della loro lontananza dalla propria galera, et in modo occultar lo strumento sì che altri non ne apprenda la fabbrica.
B5808	/	/	Fu dalli Stati avidamente abbracciata sì generosa offerta, e nel progresso del trattato fu gradita con lor umanissima lettera, accompagnata con superba collana d'oro,
B5809	/	/	della quale il Sig.r Galileo non volle per allora adornarsi, supplicando gli Stati a compiacersi che il lor regalo si trattenesse in altre mani sin che l'intrapreso negozio fosse ridotto a suo fine, per non dar materia a' maligni suoi emuli di spacciarlo come espilator de' tesori di gran Signori per mezzo di vane oblazioni e presuntuosi concetti.
